Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Month,Year
Dallas,24-03-2024 00:23,29.31309547,54.96051456,5.643634968,6.004848202,March,2024
Houston,01-05-2024 10:53,14.49750786,52.95003643,4.35086654,2.066241753,May,2024
Dallas,11-02-2024 02:18,-4.321270298,68.66477763,1.198309664,23.10554993,February,2024
Dallas,16-02-2024 17:08,-7.761200245,54.11233529,9.998934417,12.87702019,February,2024
Dallas,23-04-2024 05:06,23.09967108,48.96682848,3.92920285,26.59173429,April,2024
San Jose,02-03-2024 03:05,-3.659476244,64.64022219,4.39235331,11.11902808,March,2024
Philadelphia,09-01-2024 17:34,20.37737397,40.12524619,4.445746752,29.25517419,January,2024
Los Angeles,16-05-2024 11:59,29.20171904,85.50335661,1.085231273,26.82847932,May,2024
Houston,12-04-2024 17:01,27.51411695,52.32817014,8.007986974,23.42427229,April,2024
New York,18-02-2024 00:36,22.8578474,77.67700847,7.335887553,20.44080204,February,2024
Dallas,01-01-2024 19:57,-9.30975807,73.27500554,9.199174379,2.118601413,January,2024
San Diego,15-02-2024 11:14,18.72584649,50.53945144,9.364369494,19.95381324,February,2024
Philadelphia,03-03-2024 15:40,36.55731909,62.51726493,5.452311445,25.6159909,March,2024
Dallas,03-05-2024 16:19,15.41766732,58.8410332,2.651593369,7.988814927,May,2024
New York,16-01-2024 03:29,4.722822425,68.70120728,3.712868109,20.5724299,January,2024
Phoenix,09-03-2024 15:05,38.64135124,65.40918887,7.046930932,0.489075084,March,2024
San Jose,17-02-2024 07:07,0.289014179,30.13551052,0.235938338,19.58395839,February,2024
New York,24-02-2024 03:22,14.14661097,88.05267176,1.648979277,6.74351555,February,2024
San Antonio,17-04-2024 18:51,-6.601505689,79.13110421,6.924144522,24.99475251,April,2024
San Jose,23-02-2024 11:58,0.517700077,72.97980104,3.480599071,0.556483071,February,2024
New York,31-01-2024 06:56,-4.971678026,88.3214293,8.756551655,11.73598316,January,2024
Dallas,27-01-2024 07:34,39.38888391,55.67529348,5.029138934,22.35428384,January,2024
San Jose,10-05-2024 08:56,-9.342935676,70.0253241,1.395951899,2.945199751,May,2024
San Antonio,01-04-2024 03:31,37.23679028,71.62875623,0.085799778,16.97588918,April,2024
Phoenix,18-01-2024 08:49,-3.839337789,30.2262256,4.429811503,5.645399667,January,2024
Houston,23-03-2024 22:44,-9.705433119,79.49367775,9.137651947,6.864219561,March,2024
New York,09-01-2024 15:22,24.92387199,53.38161379,5.377569397,11.56783227,January,2024
San Jose,10-02-2024 12:49,19.59738419,69.81105164,5.305706882,27.21234138,February,2024
Los Angeles,07-05-2024 10:34,15.40987952,72.69572289,8.445299784,20.51237609,May,2024
San Jose,08-05-2024 07:06,18.38879987,71.97931123,2.167823771,9.681420709,May,2024
New York,13-05-2024 08:55,14.67325691,81.14478721,4.867237968,10.43858841,May,2024
Houston,14-02-2024 09:00,20.18599088,32.36753197,2.3505376,4.919405748,February,2024
Phoenix,05-05-2024 04:46,7.827053292,41.58902462,1.936089215,23.08746812,May,2024
New York,26-04-2024 13:37,2.860116773,89.65243912,3.742282294,0.067702129,April,2024
Los Angeles,13-02-2024 08:05,-5.105586322,77.35782319,6.105513889,23.20427872,February,2024
Phoenix,14-03-2024 16:20,-2.685173775,67.39319013,0.260294232,20.52439691,March,2024
Los Angeles,10-02-2024 08:17,23.54643251,55.74674912,6.053885271,5.380698954,February,2024
San Jose,20-04-2024 08:58,10.27746016,34.3679241,6.221319824,27.61098388,April,2024
Los Angeles,01-02-2024 08:25,32.21965283,86.54643434,5.987222772,10.84026002,February,2024
San Jose,07-05-2024 14:07,-8.216817707,76.54541603,6.000156003,3.397938951,May,2024
New York,07-02-2024 21:44,26.22517507,37.75363547,2.194037554,22.30401846,February,2024
San Jose,10-04-2024 23:39,3.779748267,44.49431064,2.931045652,25.35337692,April,2024
San Antonio,29-01-2024 01:38,19.88313277,75.57420173,9.347651703,7.648088609,January,2024
Phoenix,27-02-2024 22:09,-13.22720459,74.96099881,7.204381737,18.67117324,February,2024
San Jose,15-01-2024 19:57,15.99429564,61.05789399,3.908597707,17.75687083,January,2024
San Jose,15-03-2024 20:29,-5.901421061,73.52104261,9.153038683,2.114576097,March,2024
Chicago,26-02-2024 21:02,22.5663004,72.96815777,8.902512747,4.163663402,February,2024
Los Angeles,10-05-2024 07:42,20.64165818,80.1091423,0.324634033,25.56763676,May,2024
San Jose,07-03-2024 13:08,14.79543338,51.32857949,3.069941837,25.54227583,March,2024
San Jose,04-01-2024 03:03,-1.880534754,61.42515377,9.788313648,20.23800876,January,2024
San Antonio,25-04-2024 15:31,32.6144367,38.81977568,7.389426313,22.30175348,April,2024
Houston,03-01-2024 15:39,12.55542619,53.72329645,3.936257036,26.97303548,January,2024
San Jose,06-01-2024 21:34,24.40476815,56.13223398,0.66437828,5.407640339,January,2024
San Antonio,02-03-2024 18:10,34.78999387,53.49928737,4.800948363,1.814767689,March,2024
Houston,07-02-2024 10:35,-0.969452651,63.08122737,9.537277053,15.57862637,February,2024
San Antonio,28-01-2024 13:13,32.87179631,36.68906001,1.74517835,26.22305089,January,2024
Phoenix,02-05-2024 15:42,13.44931269,81.14232928,7.175406316,2.833876083,May,2024
Philadelphia,14-01-2024 07:22,31.07532263,43.21084581,8.888296709,17.63966134,January,2024
Los Angeles,01-05-2024 06:19,-4.314190769,78.40282329,1.216480287,13.35676023,May,2024
Houston,24-03-2024 22:46,-6.880289945,44.9796698,6.562086951,15.12311897,March,2024
San Diego,10-03-2024 22:51,21.17806467,69.88702414,0.306810251,14.35813503,March,2024
Chicago,03-01-2024 21:47,19.77705838,81.94675601,9.632483728,27.23848879,January,2024
San Antonio,12-01-2024 02:09,4.263166493,55.21228403,1.720479579,23.17149314,January,2024
Philadelphia,24-01-2024 01:45,-8.855084023,34.98255463,1.105143824,27.3291369,January,2024
Dallas,11-02-2024 06:37,38.87744707,53.94923637,9.505926033,7.500023094,February,2024
Chicago,21-04-2024 14:45,7.35070375,81.74270041,0.692831703,9.906838804,April,2024
Houston,11-05-2024 11:49,1.808620312,53.38043054,7.48455351,15.82924854,May,2024
Dallas,13-02-2024 07:17,10.4764679,48.44733082,8.587940251,21.74130145,February,2024
San Diego,25-01-2024 03:07,12.22233183,64.37779787,8.157571257,21.26039473,January,2024
Philadelphia,12-03-2024 05:01,20.1228437,47.42031627,8.85278012,3.380068565,March,2024
Phoenix,18-02-2024 22:48,5.912492167,38.90802563,3.114789259,8.620847322,February,2024
Phoenix,18-05-2024 12:39,-9.009094811,50.15868506,3.276270511,24.46483151,May,2024
Houston,01-03-2024 05:09,16.75227065,79.45383583,1.108107969,9.135062767,March,2024
San Antonio,14-02-2024 11:07,39.20900567,46.9064477,7.336776863,29.81317967,February,2024
San Jose,24-03-2024 15:59,-4.937279445,54.65924879,5.10658937,17.02646947,March,2024
New York,08-02-2024 04:52,10.78530477,89.21776477,0.264273852,25.97846259,February,2024
Dallas,06-05-2024 22:02,18.06504484,47.45671011,7.848209911,18.84871137,May,2024
Los Angeles,17-01-2024 19:49,3.891786595,78.39692964,2.099568261,20.47673238,January,2024
San Jose,24-04-2024 02:09,-2.584028694,60.90216844,6.151371462,14.83599934,April,2024
Phoenix,03-02-2024 18:38,4.645201632,85.94054657,7.522002751,22.06035539,February,2024
San Jose,04-03-2024 23:07,12.33226115,61.37912183,0.586008587,16.49379326,March,2024
Philadelphia,10-05-2024 13:27,5.057914122,39.91997258,9.134290149,0.45338239,May,2024
San Jose,07-03-2024 20:55,28.23599322,73.26980997,0.454710032,24.36836434,March,2024
San Antonio,28-01-2024 03:28,11.73643082,73.27626132,6.948283561,7.771505039,January,2024
Philadelphia,23-02-2024 21:24,17.47700024,74.50615769,2.377240831,18.42074308,February,2024
New York,13-02-2024 04:33,37.33706127,48.64893208,0.839848007,29.18241759,February,2024
Houston,03-01-2024 12:54,13.64783684,80.56411549,8.973760272,27.18889661,January,2024
Houston,10-04-2024 17:06,10.57102372,66.58373995,6.589767612,11.23889234,April,2024
San Diego,27-02-2024 03:16,7.516946675,70.43666824,9.769016617,0.507674541,February,2024
Chicago,04-01-2024 00:38,39.46911305,64.47909762,4.811961042,4.074066671,January,2024
Dallas,03-04-2024 18:05,-6.155391077,37.90688996,7.760803897,19.86366381,April,2024
Philadelphia,27-02-2024 01:28,6.379051564,72.01707728,7.456374982,3.817071963,February,2024
Phoenix,11-03-2024 21:55,-3.945913901,35.90293658,8.790060987,25.61498482,March,2024
New York,14-02-2024 02:36,37.93124823,73.34114615,8.454425829,4.65246691,February,2024
San Antonio,05-01-2024 16:50,-1.500736225,85.57539425,4.579756239,16.49205148,January,2024
Los Angeles,07-04-2024 10:08,38.4686932,49.00046625,1.481418833,19.46887292,April,2024
Houston,20-03-2024 04:34,17.21299022,63.55945685,2.685098824,2.939903714,March,2024
Philadelphia,04-03-2024 09:22,30.25261479,61.35170318,7.735743471,8.332968044,March,2024
Chicago,24-03-2024 21:07,0.609223451,47.22312803,4.202870548,9.382128641,March,2024
Houston,14-02-2024 08:38,-7.462308751,35.72987596,2.836337327,29.52453638,February,2024
Los Angeles,28-02-2024 21:43,12.7783572,63.55942598,0.889291518,1.113126061,February,2024
Los Angeles,02-04-2024 10:59,25.5491252,56.8189005,3.576191444,12.42116553,April,2024
Dallas,01-04-2024 07:43,15.9214979,64.41237034,3.459535674,3.052459004,April,2024
New York,18-03-2024 09:16,15.73620354,34.76452335,9.747840741,2.456013198,March,2024
San Diego,18-01-2024 15:53,28.10130561,55.61987054,3.205485495,24.20312789,January,2024
New York,25-02-2024 07:18,17.19501226,58.28895402,6.942591409,25.7903846,February,2024
Philadelphia,27-04-2024 13:28,34.38500437,33.39960548,2.044465372,0.869324908,April,2024
San Antonio,06-02-2024 21:23,1.609468085,34.75556015,9.39043949,12.25320809,February,2024
Phoenix,24-03-2024 01:26,1.05015678,34.39263379,8.33862075,22.12604914,March,2024
Phoenix,11-05-2024 10:47,-4.053836184,50.20401318,6.878032122,12.03536864,May,2024
Dallas,06-03-2024 14:11,26.78568083,47.12338254,5.301022668,28.37853391,March,2024
Phoenix,15-05-2024 04:07,39.25806128,87.26062587,9.572558484,10.55592302,May,2024
San Jose,05-03-2024 03:25,16.30481093,78.75133466,2.365976269,1.674787934,March,2024
Phoenix,31-03-2024 14:15,35.93825419,89.90824678,7.612603924,19.81896867,March,2024
San Diego,17-01-2024 22:00,17.86259594,84.37429162,3.195381431,1.95944032,January,2024
Philadelphia,22-04-2024 08:32,6.717711516,89.49135141,9.784350353,22.28832206,April,2024
Dallas,22-02-2024 03:39,18.64786941,65.43480864,6.096059905,12.2221159,February,2024
Los Angeles,14-04-2024 23:45,9.100046163,85.61783407,6.271821275,6.267281107,April,2024
San Diego,21-01-2024 23:13,1.295600653,77.41312673,3.86473407,12.21010311,January,2024
San Jose,17-01-2024 18:47,29.51898706,88.84742844,3.059653922,25.65816796,January,2024
Chicago,25-04-2024 08:26,7.822100727,35.09229131,3.486044418,19.30212736,April,2024
Chicago,29-03-2024 11:15,30.01590571,39.83679437,0.536815387,12.76076475,March,2024
San Antonio,08-03-2024 22:10,22.93130948,33.7886887,8.381770172,8.640352375,March,2024
Philadelphia,23-01-2024 14:12,37.47217263,37.785234,6.685378046,23.54918012,January,2024
Los Angeles,09-05-2024 02:46,-5.17499998,67.0450768,0.637354287,13.71384868,May,2024
Los Angeles,10-01-2024 13:39,16.26878394,77.68537356,0.457599887,16.21821546,January,2024
Los Angeles,10-02-2024 08:39,-4.087016215,59.39398443,2.58676491,29.2240729,February,2024
San Diego,19-04-2024 16:08,19.45057448,34.68709019,4.344407046,11.95736734,April,2024
San Antonio,11-04-2024 08:48,36.43452278,40.53653607,1.73489102,21.53189876,April,2024
San Jose,11-01-2024 03:19,-3.128186822,73.60488795,6.163657252,2.619451838,January,2024
New York,07-03-2024 10:46,32.96678671,75.94147695,7.070419899,7.102416432,March,2024
San Diego,14-01-2024 13:43,24.55412588,86.19641509,6.374901487,12.44951423,January,2024
San Antonio,06-02-2024 12:40,32.82227047,82.08675208,5.244276604,13.89986853,February,2024
Dallas,30-01-2024 12:51,21.36144538,72.13874623,1.027293989,13.07853051,January,2024
Dallas,03-04-2024 10:05,18.3386236,49.35800266,2.490484713,9.872342599,April,2024
San Antonio,15-03-2024 20:48,-4.099225546,79.69806198,8.943181397,25.6377261,March,2024
San Jose,03-02-2024 14:03,13.37009575,44.85665612,0.184141166,17.19636037,February,2024
San Diego,29-02-2024 19:48,23.25240857,69.26160728,5.145246383,2.368541746,February,2024
San Antonio,17-01-2024 00:02,1.487910302,88.70806869,9.127999344,25.36581311,January,2024
Dallas,15-02-2024 08:35,34.54670022,53.04815483,9.146587812,29.05391973,February,2024
Phoenix,21-02-2024 05:35,23.74397496,51.08820119,10.24694167,25.60735063,February,2024
San Diego,15-01-2024 08:56,33.63490329,50.76973283,8.668848954,16.58530555,January,2024
Dallas,28-04-2024 14:12,17.84299052,30.7969238,2.716247089,11.73743848,April,2024
San Antonio,05-01-2024 10:59,31.43850723,72.63656088,4.92585633,21.77991753,January,2024
Dallas,22-01-2024 21:24,-1.109273491,51.14777144,3.486021336,5.829798037,January,2024
San Jose,02-04-2024 05:29,21.73079801,83.2987867,3.791912828,25.5391206,April,2024
San Jose,10-03-2024 04:37,7.270224858,88.64682031,7.258241504,16.91546895,March,2024
Dallas,01-01-2024 05:11,31.63746759,64.86753578,8.097798654,22.54275693,January,2024
Philadelphia,17-01-2024 17:08,-8.325076721,77.64355979,7.325853274,8.547973477,January,2024
Phoenix,06-01-2024 00:04,7.702225377,69.03834689,4.561688255,15.47065042,January,2024
Chicago,13-03-2024 01:03,21.09219297,57.08028305,2.09514078,8.967743652,March,2024
Dallas,02-01-2024 14:23,26.2461221,82.10069975,1.979766403,4.954612021,January,2024
San Jose,17-05-2024 09:12,22.54609952,60.69124387,1.138176677,4.632017834,May,2024
San Diego,02-01-2024 16:03,-5.708432225,88.73539815,9.998648441,0.083338582,January,2024
Phoenix,31-03-2024 17:38,0.892309367,78.9000812,7.660003213,9.189635407,March,2024
San Jose,24-01-2024 18:31,10.56967765,83.9681814,4.819026944,5.716095375,January,2024
San Jose,05-02-2024 22:49,23.99804618,41.5219854,1.54161905,12.66155438,February,2024
San Diego,19-04-2024 07:23,9.611009994,54.46530894,6.109704141,26.72681759,April,2024
Phoenix,27-02-2024 08:46,25.01350379,39.40301292,9.020720605,29.80112385,February,2024
San Jose,03-01-2024 04:38,14.77332861,40.68547645,0.894110116,10.68764504,January,2024
Chicago,23-03-2024 06:38,-2.52994451,44.15037741,0.163429674,13.15796643,March,2024
New York,06-05-2024 13:40,-7.737073994,87.05773025,1.389541094,2.830780865,May,2024
Houston,29-03-2024 05:16,-8.352287983,69.94686958,8.793580004,17.33284819,March,2024
Phoenix,01-05-2024 23:22,33.16705914,58.70014553,8.56320449,21.00526146,May,2024
San Antonio,11-01-2024 15:23,26.83740499,75.35435939,9.987940912,27.06118976,January,2024
San Diego,04-02-2024 23:12,34.72602128,68.77759319,6.112065029,24.28393938,February,2024
San Diego,11-02-2024 05:07,-9.204481376,50.71847913,2.615212822,13.35111292,February,2024
Philadelphia,08-05-2024 18:35,-7.560850623,79.37690711,1.781427152,0.896674433,May,2024
Phoenix,10-04-2024 01:34,-0.470259629,49.10682551,6.709915631,16.03540467,April,2024
Philadelphia,12-05-2024 11:00,23.83252198,86.3602534,3.608578782,20.00959303,May,2024
Philadelphia,11-05-2024 05:51,19.27763072,44.60766794,5.373960907,16.30514095,May,2024
Chicago,17-05-2024 11:52,32.85739604,61.84465531,8.985455794,0.545272967,May,2024
Dallas,05-03-2024 11:15,-1.422238798,86.06819364,8.999745333,22.88654671,March,2024
Phoenix,18-03-2024 06:15,9.17924229,38.09621663,4.830499731,14.36298332,March,2024
Philadelphia,14-03-2024 06:22,26.05706787,33.14021912,8.679552038,13.90090006,March,2024
San Jose,07-04-2024 21:55,-1.636643301,35.08523985,6.402251312,14.01870055,April,2024
Phoenix,31-01-2024 19:47,17.10769564,68.97181639,8.544120354,25.74204796,January,2024
Chicago,09-04-2024 19:35,30.79160741,60.40459192,8.136918025,0.326427377,April,2024
Los Angeles,30-03-2024 07:22,17.43233517,61.31794242,4.831268389,19.80194314,March,2024
Phoenix,28-01-2024 18:47,31.11092765,89.82440586,8.926648549,8.956569462,January,2024
Philadelphia,02-04-2024 11:55,10.24369872,41.27992151,1.881957495,26.07497517,April,2024
New York,18-02-2024 03:02,7.439393642,67.04823035,8.066542092,15.81801457,February,2024
San Antonio,16-03-2024 19:42,22.30314886,60.37317757,7.046004614,19.8097695,March,2024
Phoenix,18-01-2024 01:06,3.587199882,64.94397131,4.788378415,7.622063578,January,2024
Phoenix,06-04-2024 11:13,30.95005967,62.75346164,8.98621593,11.20808485,April,2024
Dallas,27-02-2024 22:52,10.66929314,46.27246609,1.123000596,23.85999808,February,2024
San Antonio,07-01-2024 05:01,2.123424498,32.38063745,3.430714662,11.26140161,January,2024
Los Angeles,04-05-2024 11:15,1.142141418,88.18809888,8.137100043,25.25890461,May,2024
Phoenix,06-03-2024 07:00,18.43205287,86.38365184,6.422834212,29.833204,March,2024
Los Angeles,12-01-2024 01:47,25.97855016,56.96861929,2.920426438,16.21034035,January,2024
Houston,08-03-2024 23:17,25.70036859,45.61365911,1.153357518,13.60056467,March,2024
San Diego,10-05-2024 05:29,12.09160492,72.37556047,3.511532261,7.73252784,May,2024
Los Angeles,20-02-2024 15:45,13.18952593,82.36084148,7.364519972,7.054779801,February,2024
New York,17-01-2024 03:14,-8.041590589,52.52067832,1.283234201,16.67702237,January,2024
Dallas,07-05-2024 10:56,-4.114701424,46.88816943,7.313246177,5.452993024,May,2024
San Antonio,26-02-2024 00:23,15.8292024,42.20028834,1.820425306,1.964034226,February,2024
Los Angeles,27-03-2024 09:40,5.656110796,45.05954332,8.081981867,8.870127966,March,2024
San Diego,20-03-2024 01:17,-4.233315683,39.24089409,3.071929105,5.127097591,March,2024
Los Angeles,13-01-2024 03:55,12.60935986,53.19008176,5.87057613,13.89093323,January,2024
Phoenix,25-02-2024 13:10,16.93684965,51.35596339,11.83046834,8.779795836,February,2024
Dallas,06-03-2024 02:23,4.268759341,44.42803441,6.179299807,12.19988612,March,2024
San Antonio,25-03-2024 11:59,39.44641278,76.62038034,6.682644477,6.892064036,March,2024
Los Angeles,26-01-2024 00:38,28.29459774,53.61997338,6.16085713,7.297502418,January,2024
Houston,03-02-2024 12:01,37.37320992,48.84916908,7.227411706,4.01382632,February,2024
Phoenix,22-03-2024 06:31,27.48343819,70.75991122,9.175695902,23.3582558,March,2024
Houston,14-04-2024 06:04,19.82352381,33.84475333,3.736754131,0.760941835,April,2024
Houston,02-04-2024 17:44,0.404014257,64.59808027,2.438068476,5.22028738,April,2024
Philadelphia,23-04-2024 16:39,34.14828272,46.05163245,2.511269745,17.7532529,April,2024
Los Angeles,19-04-2024 21:00,1.587714748,68.26988007,8.555678888,25.65907991,April,2024
San Antonio,22-04-2024 08:35,-7.824564411,53.07370506,9.95847713,19.13524751,April,2024
Dallas,27-01-2024 23:08,37.2538814,58.38981817,4.377398454,0.814796538,January,2024
